telegram_id,username,tickets_count
895257715,ioio000ioiogg,96
6955035338,Mohkk23,96
7000865104,ValoLife,96
7375002483,,95
7535961258,personazh,94
5395807215,toncler,94
553388293,Retmes,93
6223430072,Ris_J,93
5474448899,zolotoytag,91
888523511,inkari69,91
8029409784,,91
5067335155,chezeko,90
6693228293,Creatmacker,90
6685137353,Blumgreen120,90
823590332,Wizzardgod,90
1272253504,nolimitwin,90
7099488422,lemish92,90
848772284,Be1m3x,89
162585207,Shlavat,89
7106455261,GodMover,89
7517810096,SeyShahaab,89
5175813697,Sanwixx_xxx,89
442890093,oktamov818,88
5200477023,Nekommamushi,88
6521837976,yourxbossx,87
7865577601,qq_swag,87
1220730974,Roko33,87
1631385482,DaniaFan,86
6673834373,imRetry,86
1275792643,roos_ters,86
5230104972,Pav1_Durov,86
6473218082,aezertt,85
295517380,SiTi_siti_SiTi,85
386101727,cryptofopiya,85
5323008931,kappadril,84
392593420,z4vtrak,83
8072398828,islandynamic,83
7180183512,totalsecretprofile,83
7007348979,fanatka_humster,83
7421657578,CeoPepa,83
722579317,INTERmight,83
1516520595,imd3t,82
7752925644,Cherful_TG,82
1833683780,hinjik,82
509300690,mr_abol,82
519371068,Shade_3,82
576903666,qpkxqq,82
6119724802,DarkMonarchss,82
2112943291,whyska,81
901456540,bart_zm,81
1534962926,sellagift,80
35235896,darhel,80
6722886506,Takoy_Umarchik,80
6720376726,nemaDNl,80
1621858232,F0ldik,79
7847827593,EQabol,79
1505330959,NEO_rivs,79
8013867574,m0dex,79
1340487578,Ligu4ka,79
643179997,ZEVAGD,79
5134557059,anyamarei,79
6085761723,Aabboobbuuss,77
859247252,eblny,77
674027527,Mahastla,77
5878463036,d2zzey,76
1738624605,kurdoo,75
7735667326,pocelyemsyaa,75
555867496,rosnabloke,75
8271552143,dododhd,75
5841427459,wywyn,75
7773331600,Somepainl,75
8336283836,heyho011,74
1743967864,hgfghjig252,74
7898001191,,73
6629913021,painson,73
6704727742,offkemkem,73
901832707,baraban228882,73
1460777804,whathaveyoudone3,73
838573623,xantoshaxx,72
6368713252,eldzs,72
6558290277,NorthNigger,72
5156556835,Rama05_05,71
1204412284,just_a_prank_bro,71
1633264727,No_name_c3po,71
1278773404,OLEG861783,71
1329992388,smokeswag,70
1411536629,yar0slave1,70
5028999151,Sssup4ik,70
435052974,Pavnik79,70
7763093913,Salimanor,69
8145279435,voiq1,69
6695345410,wersssss,69
827443908,AIdaramine,69
5777521414,sioki,69
5241648638,zovchikvovchick,69
262727578,KhodeBezi,69
1027105517,jack_filt,68
7123327811,ahyet,68
5291625829,andrusho228,68
5557278819,eddddd0001,68
1638887046,Analitik_Titek,67
5005555368,MaximCherepanov,67
760510648,brendealer,67
5366863447,teelenage,66
227501371,fozzepe,66
1027458054,doxen228,66
270110928,Algorix_alor,66
5436839861,why_s1kelzzz,66
1829488699,Loniss_az,66
1359547153,sshuraev,66
1132232024,rizkez4,65
5814357887,jordandzevich,65
1015014127,Pavel_Durov_monk,65
7600088617,,65
7262441311,Kevin11Bacon,64
5514609114,parhom1s,63
1952030194,BOOBS33,63
723895032,lexkeks,63
6499714069,vvvvvvvv363,63
1862796968,awqza,63
1255627009,spekzzOFF,62
1804545924,ddanya12,62
2071799232,Shopppp_yugy,62
8155568514,Tho4ik,62
